longitude,latitude
-123.4294444,48.1183333
-121.8983333,36.9772222
-119.2922222,34.2783333
-71.1527778,42.4791667
-112.0733333,33.4483333
-75.5983333,39.7391667
-115.1363889,36.175
-92.4452778,42.5277778
-121.2347222,38.7908333
-83.9294444,42.6072222
-88.0341667,42.1102778
-72.0791667,42.1083333
-105.0366667,39.8366667
-108.2797222,32.77
-89.9530556,38.8113889
-104.6819444,34.9386111
-104.9841667,39.7391667
-112.0733333,33.4483333
-112.0733333,33.4483333
-82.5452778,36.2488889
-116.1888889,32.6175
-94.8463889,39.7686111
-87.7008333,30.2458333
-94.3983333,35.3858333
-98.1241667,29.7027778
-88.1472222,41.7858333
-92.0163889,34.9744444
-93.9922222,29.9741667
-96.1425,31.0747222
-75.1641667,39.9522222
-117.8522222,33.7877778
-110.9258333,32.2216667
-117.0855556,33.1191667
-89.4011111,43.0730556
-75.5997222,38.3605556
-80.2116667,40.2463889
-74.2944444,41.0380556
-83.9880556,33.9561111
-77.4605556,37.5536111
-115.9830556,36.2083333
-111.8219444,33.4222222
-118.1261111,34.0952778
-80.6069444,40.4966667
-112.7288889,33.9686111
-112.3488889,33.4355556
-112.0733333,33.4483333
-112.3572222,33.4933333
-114.3216667,34.4838889
-114.2222222,35.2233333
-114.5722222,35.1677778
-83.5833333,43.3719444
-75.3875,40.2794444
-103.2305556,44.0805556
-82.0969444,33.3138889
-82.1402778,29.1869444
-93.0942,37.6459
-122.675,45.5236111
-90.1977778,38.6272222
-112.0352778,46.5927778
-70.6625,42.6158333
-77.2088889,39.0180556
-82.3536111,36.3133333
-71.2097222,42.3369444
-105.0838889,40.5852778
-121.7394444,38.545
-94.1572222,36.0625
-80.0738889,36.1197222
-89.0938889,42.2711111
-83.5063889,42.9169444
-83.0361111,42.7244444
-83.2330556,42.5377778
-81.4438889,38.0911111
-78.4597222,38.6652778
-70.1791667,42.0583333
-79.6977778,40.4283333
-96.8,32.7833333
-79.3402778,40.3213889
-118.3780556,34.1722222
-122.4869444,48.7597222
-97.4863889,35.3394444
-97.4863889,35.3394444
-87.0641667,41.6105556
-70.1852778,41.6666667
-75.9783333,36.8527778
-87.9402778,41.8994444
-121.4933333,38.5816667
-123.0338889,44.9430556
-79.905,36.2086111
-87.5558333,37.9747222
-122.2916667,47.1855556
-88.6088889,44.7822222
-75.1825,41.4758333
-84.4777778,37.9886111
-86.5861111,34.7302778
-88.7280556,32.04
-118.0808333,33.9022222
-118.2541667,34.1425
-122.3113889,47.3225
-84.55,33.9525
-119.2911111,36.3302778
-85.5872222,42.2916667
-84.9763889,40.2786111
-93.6088889,41.6005556
-119.0177778,35.3733333
-117.9136111,33.8352778
-117.1563889,32.7152778
-122.0255556,47.1633333
-89.0569444,36.4241667
-112.0733333,33.4483333
-80.7422222,28.3858333
-121.8180556,45.7255556
-76.145,41.2822222
-96.5988889,32.7666667
-72.5130556,42.0644444
-88.0341667,42.1102778
-92.0777778,32.105
-81.6777778,36.135
-74.0063889,40.7141667
-119.0366667,34.2163889
-71.0602778,42.3583333
-73.2458333,40.725
-119.7713889,36.7477778
-90.1422222,29.9058333
-122.2966667,37.8869444
-112.3325,33.6305556
-98.4933333,29.4238889
-95.9925,36.1538889
-87.0366667,36.3941667
-112.7161111,32.9477778
-85.2908333,42.6458333
-104.9841667,39.7391667
-104.9116667,40.3369444
-80.7036111,38.6019444
-106.4863889,31.7586111
-106.4863889,31.7586111
-112.0733333,33.4483333
-74.6563889,40.8811111
-118.3955556,34.1486111
-104.8197222,41.14
-86.3,32.3666667
-120.3811111,37.9841667
-122.3308333,47.6063889
-90.035,40.5580556
-72.5791667,42.4666667
-87.0555556,41.1930556
-81.6955556,41.4994444
-78.8869444,33.6888889
-122.0311111,37.3230556
-91.6397222,35.27
-82.9988889,39.9611111
-117.5922222,34.1063889
-88.8138889,35.6144444
-79.1775,35.72
-76.7080556,36.9075
-87.9333333,42.5530556
-119.6427778,39.3808333
-155.09,19.7297222
-117.8222222,33.6694444
-92.9436111,44.8277778
-81.2080556,29.5847222
-74.9294444,39.7911111
-72.6166667,42.2041667
-114.5675,35.1477778
-84.9191667,33.7319444
-82.1016667,41.4875
-81.455,39.4152778
-82.8311111,36.1630556
-112.85,34.1625
-122.3105556,37.9158333
-74.0063889,40.7141667
-82.8780556,42.5972222
-77.5780556,39.7558333
-82.5308333,27.3361111
-90.035,40.5580556
-122.4869444,48.7597222
-120.5466667,46.9966667
-122.0797222,37.6688889
-76.6030556,40.1527778
-79.7627778,34.1952778
-124.0816667,40.8666667
-82.1077778,41.3683333
-74.9222222,39.8911111
-122.8272222,47.6397222
-81.3794444,28.5380556
-80.3416667,33.9202778
-86.3,32.3666667
-117.3263889,33.6680556
-149.9002778,61.2180556
-90.6263889,38.8002778
-96.6458333,28.9783333
-75.6211111,40.0288889
-83.9558333,33.8941667
-89.0927778,30.3672222
-83.9880556,33.9561111
-95.9925,36.1538889
-87.9702778,42.0038889
-93.2636111,44.98
-87.65,41.85
-93.2636111,44.98
-83.1219444,41.3502778
-71.5152778,42.0027778
-83.0458333,42.3313889
-77.4086111,38.4219444
-85.265,41.4413889
-93.48,37.12
-70.6208333,42.6555556
-76.0863889,43.6441667
-74.9697222,39.7172222
-76.8233333,42.6763889
-78.9222222,40.3266667
-95.9375,41.2586111
-97.7505556,45.7916667
-117.9280556,33.6188889
-88.0341667,42.1102778
-84.1402778,34.2072222
-121.7113889,37.9975
-120.69,35.6266667
-68.6938889,44.8261111
-77.9263889,34.5519444
-112.3325,33.6305556
-81.3794444,28.5380556
-88.1347222,41.9125
-82.9988889,39.9611111
-124.1738889,43.5758333
-80.0388889,26.5886111
-74.0063889,40.7141667
-77.5155556,38.0175
-118.3780556,34.1722222
-74.7447222,40.6183333
-83.6277778,42.7919444
-74.3458333,40.9219444
-75.9272222,40.3355556
-81.1833333,34.0858333
-84.3538889,33.5213889
-72.5922222,41.9761111
-111.8902778,40.7608333
-78.8988889,35.9938889
-88.9158333,35.8197222
-72.9011111,41.4988889
-98.0027778,46.9233333
-83.0802778,43.3269444
-94.7975,29.3011111
-100.2705556,35.4452778
-84.3880556,33.7488889
-93.1613889,44.4583333
-122.1233333,37.6811111
-100.9205556,37.0430556
-79.9961111,40.4405556
-117.1563889,32.7152778
-94.5783333,39.0997222
-96.5988889,32.7666667
-80.8433333,35.2269444
-90.1977778,38.6272222
-74.1288889,40.8566667
-80.0055556,35.9555556
-85.7594444,38.2541667
-80.0944444,26.9338889
-147.3494444,64.7511111
-116.6863889,43.6630556
-118.2427778,34.0522222
-71.3255556,42.1194444
-82.5197222,40.0680556
-74.4233333,39.3641667
-81.0744444,40.0630556
-87.9597222,42.1513889
-111.8902778,40.7608333
-73.2125,44.4758333
-77.6544444,36.4613889
-103.9258333,47.8597222
-85.6277778,40.4797222
-89.4011111,43.0730556
-88.3791667,39.1652778
-85.8055556,30.1763889
-85.6602778,30.1586111
-81.4408333,41.24
-68.4122222,45.8016667
-90.6680556,43.5061111
-76.3455556,37.0297222
-118.5416667,34.3916667
-118.1358333,34.6980556
-121.5538889,47.8208333
-96.9763889,37.6866667
-122.5247222,48.0097222
-104.9841667,39.7391667
-122.8658333,45.4944444
-122.9886111,45.5230556
-87.2127778,38.3822222
-74.0063889,40.7141667
-112.5338889,46.0038889
-90.3711111,40.9477778
-74.8555556,40.1794444
-119.2922222,34.2783333
-76.6125,39.2902778
-96.6986111,33.0197222
-76.68,39.7686111
-111.8902778,40.7608333
-80.0055556,35.9555556
-110.9258333,32.2216667
-74.0063889,40.7141667
-88.6,37.0833333
-83.9008333,33.8388889
-114.8908333,47.1916667
-157.8583333,21.3069444
-92.1038889,46.7208333
-112.7161111,32.9477778
-107.8755556,38.4783333
-71.0602778,42.3583333
-122.3241667,48.4758333
-112.3252778,48.6330556
-96.0772222,46.2830556
-96.0772222,46.2830556
-96.0772222,46.2830556
-122.2352778,37.4852778
-83.3966667,42.2222222
-157.8583333,21.3069444
-114.9811111,36.0397222
-75.8505556,41.2752778
-117.1563889,32.7152778
-70.9305556,42.575
-122.1994444,47.6105556
-77.9158333,35.7211111
-94.2202778,44.5530556
-88.2038889,41.6269444
-96.9938889,33.0461111
-73.6288889,41.0263889
-112.6402778,38.2769444
-118.3397222,33.8358333
-82.9486111,38.3325
-97.5455556,32.895
-84.1741667,39.7252778
-82.4505556,28.5555556
-74.2658333,40.5066667
-87.6213889,41.3405556
-81.625,26.625
-121.4933333,38.5816667
-117.8669444,33.7455556
-122.53,37.9736111
-81.3794444,28.5380556
-104.9841667,39.7391667
-70.9402778,42.2208333
-105.9372222,35.6869444
-110.9258333,32.2216667
-91.7711111,37.9513889
-92.5766667,41.9666667
-97.9644444,29.5686111
-71.0119444,43.1230556
-77.3008333,41.7486111
-76.1477778,43.0480556
-80.4936111,41.2330556
-120.6358333,43.2363889
-74.0063889,40.7141667
-74.0063889,40.7141667
-82.5541667,35.6008333
-93.2016667,45.0655556
-78.6388889,35.7719444
-89.4011111,43.0730556
-88.0577778,41.5894444
-70.105,44.0313889
-74.6877778,42.4383333
-117.6880556,34.0122222
-111.8219444,33.4222222
-83.2233333,42.5238889
-97.1497222,27.9091667
-111.4475,44.0716667
-72.3691667,41.8713889
-74.3111111,40.7230556
-77.6527778,39.5061111
-122.2075,47.6816667
-94.7402778,32.5005556
-121.2919444,38.8916667
-118.605,34.1683333
-88.0430556,30.6941667
-90.7844444,42.6038889
-70.4522222,41.7416667
-70.4522222,41.7416667
-87.9063889,43.0388889
-76.2986111,36.8352778
-111.8872222,40.6669444
-81.5391667,35.9138889
-122.2405556,37.7652778
-78.3041667,33.9133333
-88.4469444,43.7730556
-119.7713889,36.7477778
-118.3080556,34.1808333
-84.0713889,34.0513889
-116.5444444,33.8302778
-113.0611111,37.6775
-79.5391667,40.3013889
-111.9288889,40.5622222
-97.4863889,35.3394444
-87.1638889,30.3569444
-69.2747222,44.2113889
-81.6558333,30.3319444
-121.4372222,41.0047222
-117.3786111,33.1958333
-80.0730556,26.4611111
-86.9716667,34.8027778
-73.6986111,40.8255556
-73.6722222,40.6547222
-74.0327778,40.7438889
-75.7119444,39.8466667
-99.3347222,31.135
-94.7402778,32.5005556
-98.4933333,29.4238889
-82.9533333,34.6855556
-112.0733333,33.4483333
-79.88,40.5133333
-80.3930556,40.3819444
-88.1761111,39.4961111
-105.64,48.0905556
-112.0733333,33.4483333
-117.425,47.6588889
-78.7288889,41.4202778
-111.3880556,42.1138889
-104.9841667,39.7391667
-83.1286111,40.5886111
-121.1286111,37.4716667
-80.9272222,29.0255556
-92.5211111,34.5555556
-74.0063889,40.7141667
-84.3880556,33.7488889
-80.5605556,28.0680556
-86.4436111,36.9902778
-115.1363889,36.175
-122.3308333,47.6063889
-117.0222222,32.7677778
-119.1761111,34.1975
-119.0366667,34.2163889
-119.2922222,34.2783333
-91.8669444,47.9033333
-81.5269444,41.5930556
-82.4586111,27.9472222
-85.3863889,40.1933333
-78.6388889,35.7719444
-122.1952778,39.7475
-111.9086111,33.4147222
-81.3083333,28.6986111
-107.7825,39.5347222
-122.1233333,37.6811111
-88.6647222,44.1986111
-104.7086111,40.4233333
-81.2080556,29.5847222
-93.7780556,38.3686111
-93.7780556,38.3686111
-84.82,39.2619444
-96.6666667,40.8
-84.0222222,34.6888889
-155.9522222,19.6227778
-106.1908333,35.0613889
-85.7636111,32.8311111
-119.1761111,34.1975
-96.9938889,33.0461111
-116.3691667,38.1905556
-97.2544444,32.8577778
-97.1077778,32.7355556
-119.1941667,34.1477778
-112.0733333,33.4483333
-111.9086111,33.4147222
-115.1363889,36.175
-75.5247222,39.1580556
-77.4605556,37.5536111
-117.2130556,33.5538889
-80.0888889,41.1577778
-97.2083333,26.0730556
-81.3794444,28.5380556
-122.3308333,47.6063889
-83.1255556,34.0636111
-86.5186111,35.9827778
-118.9711111,37.6486111
-80.1388889,26.8230556
-91.4033333,38.0627778
-88.2666667,42.3333333
-86.25,41.6833333
-104.8547222,40.3294444
-106.4863889,31.7586111
-77.4608333,38.3030556
-122.3138889,47.8211111
-74.0125,40.2022222
-72.5138889,42.7619444
-68.8455556,44.6377778
-85.7594444,38.2541667
-121.8938889,37.3394444
-149.1127778,61.5997222
-97.0816667,32.8369444
-78.6388889,35.7719444
-90.1977778,38.6272222
-83.7927778,41.1075
-93.8722222,40.1416667
-117.3952778,33.9533333
-111.8866667,40.9805556
-75.0394444,39.8544444
-77.9658333,35.9744444
-105.0161111,39.6133333
-122.8994444,47.0380556
-70.95,41.8458333
-80.8433333,35.2269444
-83.2647222,42.8247222
-86.1183333,33.6130556
-83.1447222,42.4894444
-122.0375,47.4066667
-68.7363889,44.5702778
-76.5036111,40.1097222
-88.8138889,35.6144444
-110.9258333,32.2216667
-78.8988889,35.9938889
-121.9866667,38.3566667
-117.3952778,33.9533333
-82.4944444,34.5227778
-87.3047222,45.7102778
-111.9419444,33.5311111
-111.9419444,33.5311111
-118.3941667,37.3636111
-97.9880556,30.46
-92.1038889,46.7208333
-122.3761111,47.8108333
-122.3138889,47.8211111
-84.1402778,34.2072222
-88.1102778,43.2286111
-122.8994444,47.0380556
-75.9783333,36.8527778
-97.3211111,31.9516667
-117.3786111,33.1958333
-117.3786111,33.1958333
-124.0166667,44.9583333
-118.2427778,34.0522222
-104.8197222,41.14
-122.675,45.5236111
-87.65,41.85
-117.3263889,33.6680556
-87.6330556,36.1077778
-81.69,30.7997222
-92.6636111,37.6805556
-87.7144444,43.7508333
-122.2930556,47.0530556
-84.6155556,34.0233333
-118.3397222,33.8358333
-84.1916667,39.7588889
-117.425,47.6588889
-94.5783333,39.0997222
-84.2530556,38.2097222
-122.3308333,47.6063889
-76.9202778,40.2397222
-86.7844444,36.1658333
-122.0352778,37.3688889
-118.2427778,34.0522222
-96.3341667,30.6277778
-112.2366667,33.5805556
-88.8138889,35.6144444
-120.5386111,38.0683333
-79.7922222,36.0725
-118.1155556,34.5794444
-119.7019444,36.8252778
-119.7019444,36.8252778
-101.46,31.1913889
-122.4430556,47.2530556
-95.9375,41.2586111
-115.1363889,36.175
-121.8938889,37.3394444
-93.0425,44.8480556
-85.8055556,30.1763889
-122.1202778,47.6741667
-85.8055556,30.1763889
-90.5155556,41.5244444
-74.0063889,40.7141667
-104.9841667,39.7391667
-77.4605556,37.5536111
-80.0666667,26.525
-80.2866667,40.8616667
-121.7394444,38.545
-118.3875,33.8491667
-94.6552778,31.6033333
-94.1286111,36.1866667
-116.9763889,33.9725
-97.3205556,32.7252778
-114.2883333,34.15
-118.6086111,34.4436111
-119.2769444,47.1302778
-88.6780556,43.9558333
-75.0480556,39.5697222
-122.1758333,48.0519444
-93.6197222,42.0347222
-84.1708333,31.7319444
-97.3025,31.0180556
-122.2697222,37.8044444
-85.6680556,42.9633333
-80.4,26.1
-79.9416667,37.2708333
-121.3141667,44.0583333
-84.2941667,34.0752778
-122.2716667,37.8716667
-97.7427778,30.2669444
-88.8369444,42.9288889
-87.7313889,41.7344444
-118.2616667,33.78
-81.8586111,27.2155556
-104.3716667,29.5605556
-94.2005556,46.3580556
-118.4902778,34.0194444
-102.2738889,33.1811111
-90.9711111,36.2613889
-114.1805556,48.3725
-79.0755556,35.91
-94.1677778,42.4975
-105.0161111,39.6133333
-105.5016667,44.2911111
-87.255,41.5322222
-157.8583333,21.3069444
-98.325,26.2155556
-104.8208333,38.8338889
-119.2880556,45.9194444
-87.8663889,34.4747222
-117.1563889,32.7152778
-76.51,37.2386111
-88.0977778,36.0588889
-111.8983333,33.5091667
-82.6925,34.7877778
-111.6727778,40.0530556
-111.6336111,33.2486111
-78.8988889,35.9938889
-79.7913889,37.7975
-81.7230556,41.4047222
-111.2247222,32.4366667
-92.2894444,34.7463889
-95.6777778,39.0483333
-110.9258333,32.2216667
-86.3566667,40.7544444
-82.4544444,27.0994444
-82.4452778,38.4191667
-118.7805556,34.2694444
-74.3841667,40.7408333
-86.1580556,39.7683333
-122.7702778,45.4313889
-121.7313889,36.4797222
-92.3338889,38.9516667
-121.6491667,47.1561111
-95.3630556,29.7630556
-119.2911111,36.3302778
-120.69,35.6266667
-94.9269444,38.8108333
-84.1916667,39.7588889
-114.3119444,48.1958333
-102.2227778,40.0758333
-119.8127778,39.5297222
-71.1288889,44.0536111
-117.8669444,33.7455556
-118.5002778,34.1591667
-85.7594444,38.2541667
-85.7594444,38.2541667
-85.7594444,38.2541667
-119.2922222,34.2783333
-111.8902778,40.7608333
-93.9922222,29.9741667
-119.1761111,34.1975
-117.2911111,33.0369444
-118.9952778,34.2572222
-120.5466667,46.9966667
-97.3372222,37.6922222
-74.2769444,40.9252778
-89.8072222,38.6038889
-116.1213889,45.9266667
-119.5525,47.3177778
-120.3811111,37.9841667
-82.4586111,27.9472222
-104.7608333,39.5186111
-74.1266667,41.8266667
-122.635,47.5405556
-82.7719444,28.0194444
-119.2419444,34.4480556
-93.0425,44.8480556
-122.2636111,49.0002778
-97.3372222,37.6922222
-96.8480556,32.3863889
-117.8669444,33.7455556
-105.0563889,38.9938889
-87.8655556,41.9352778
-70.3486111,41.6486111
-89.2188889,41.3825
-91.5802778,41.6763889
-88.0933333,42.3533333
-112.0733333,33.4483333
-84.1191667,34.4211111
-93.6088889,41.6005556
-122.2008333,47.9791667
-84.6644444,29.8530556
-97.1327778,33.2147222
-120.8488889,35.3658333
-98.4933333,29.4238889
-75.9591667,42.1155556
-81.7622222,36.8813889
-74.8088889,40.9561111
-80.3102778,40.7302778
-86.0808333,41.7955556
-118.7805556,34.2694444
-86.7844444,36.1658333
-111.9147222,46.5897222
-118.2041667,34.0705556
-75.6244444,35.9572222
-70.1,41.2833333
-73.8366667,40.6577778
-78.6388889,35.7719444
-122.4183333,37.775
-89.0938889,42.2711111
-74.8555556,40.1794444
-88.3183333,44.28
-81.3794444,28.5380556
-122.675,45.5236111
-81.8047222,41.3983333
-94.7975,29.3011111
-80.5797222,35.4086111
-97.3372222,37.6922222
-80.1758333,33.0183333
-96.2616667,38.5069444
-85.1797222,42.3211111
-88.0933333,42.1969444
-72.6416667,42.325
-98.4933333,29.4238889
-105.2888889,38.9458333
-87.8313889,41.2505556
-78.815,35.425
-80.71,38.6644444
-122.2347222,40.1786111
-121.8363889,39.7286111
-119.2991667,34.4
-87.8630556,42.8858333
-90.0488889,35.1494444
-87.8630556,42.8858333
-76.4175,43.3227778
-87.6772222,34.7997222
-95.9375,41.2586111
-83.6130556,42.2411111
-73.785,43.0830556
-122.0797222,37.6688889
-96.6086111,33.6355556
-107.0619444,38.9522222
-121.4933333,38.5816667
-90.3783333,38.3697222
-101.8547222,33.5777778
-101.8547222,33.5777778
-97.0777778,32.9341667
-74.3247222,41.4019444
-89.5888889,40.6936111
-98.4933333,29.4238889
-74.2547222,41.8127778
-92.2894444,34.7463889
-121.3141667,44.0583333
-115.5294444,32.9786111
-67.4052778,45.1569444
-117.1297222,47.4522222
-81.8586111,27.2155556
-109.5491667,38.5733333
-97.7427778,30.2669444
-122.4333333,47.1041667
-121.285,45.6961111
-95.9925,36.1538889
-89.2136111,43.1836111
-83.2111111,42.2575
-82.6380556,38.4783333
-75.9783333,36.8527778
-122.4430556,47.2530556
-70.8777778,42.8125
-121.4933333,38.5816667
-74.5141667,40.3161111
-80.5183333,33.8925
-118.2111111,33.9547222
-93.8158333,42.4694444
-93.8158333,42.4694444
-122.0797222,37.6688889
-117.1563889,32.7152778
-109.6833333,48.55
-118.4902778,34.0194444
-122.3308333,47.6063889
-121.8938889,37.3394444
-95.9375,41.2586111
-86.7675,34.0605556
-74.1983333,39.9536111
-81.0561111,29.2855556
-87.5736111,30.2941667
-117.7513889,34.0552778
-112.0733333,33.4483333
-94.3622222,45.9763889
-83.3594444,42.5830556
-81.4308333,31.8055556
-123.9452778,45.0244444
-80.8875,35.7825
-93.3816667,38.2430556
-80.8430556,35.4105556
-81.0986111,37.7055556
-121.9488889,37.2872222
-87.2933333,34.4811111
-120.2516667,36.6488889
-99.7963889,32.2094444
-81.6955556,41.4994444
-122.2716667,37.8716667
-85.6483333,30.2452778
-81.7908333,38.4202778
-77.8602778,40.7933333
-97.6786111,30.5080556
-81.6077778,31.7838889
-86.4691667,40.0483333
-123.4294444,48.1183333
-73.7566667,42.6525
-122.2797222,40.3858333
-94.5130556,37.0841667
-84.0205556,42.3180556
-86.9716667,34.8027778
-87.1133333,37.7741667
-87.7580556,41.7108333
-122.0797222,37.6688889
-82.2861111,27.9375
-118.7805556,34.2694444
-79.9416667,37.2708333
-84.4569444,39.1619444
-96.9975,32.7458333
-122.6602778,45.6388889
-84.4577778,39.4808333
-122.2030556,47.0980556
-123.0994444,47.2152778
-75.7088889,41.4886111
-82.5311111,42.6183333
-121.9736111,37.2266667
-96.8,32.7833333
-82.3880556,28.555
-75.365,41.1219444
-88.0130556,42.0841667
-86.7225,41.6105556
-74.7175,42.3422222
-86.7225,41.6105556
-98.9258333,41.6033333
-87.7416667,41.42
-87.2169444,30.4211111
-98.4933333,29.4238889
-88.0852778,38.7308333
-90.3708333,38.7713889
-93.6088889,41.6005556
-97.5161111,35.4675
-97.45,40.6441667
-112.0469444,33.0580556
-88.2577778,42.1211111
-83.0458333,42.3313889
-96.3908333,35.8305556
-87.65,41.85
-88.3097222,41.1855556
-90.9530556,30.5755556
-111.8902778,40.7608333
-83.6130556,42.2411111
-97.0816667,32.8369444
-105.2166667,38.4
-72.5988889,44.5616667
-118.2427778,34.0522222
-73.1991667,43.6436111
-81.7908333,38.4202778
-84.9877778,32.4608333
-114.46,42.5630556
-74.0758333,40.9444444
-118.4261111,34.2625
-96.515,47.2997222
-123.0855556,44.0522222
-78.8786111,42.8863889
-120.6586111,35.2827778
-79.6155556,40.3280556
-86.7827778,36.0330556
-80.6475,35.1794444
-80.6497222,41.0997222
-76.7794444,39.0066667
-78.8644444,43.0386111
-74.0125,40.2202778
-112.1852778,33.5386111
-117.9136111,33.8352778
-77.945,34.2255556
-117.9044444,48.5466667
-85.2391667,42.3263889
-83.5552778,41.6638889
-114.9811111,36.0397222
-114.6236111,32.7252778
-84.0347222,35.0875
-87.6833333,41.44
-122.6055556,45.3575
-89.4011111,43.0730556
-109.5280556,40.4555556
-105.0161111,39.6133333
-122.2336111,47.3811111
-106.0377778,39.4816667
-90.1527778,29.9838889
-84.3752778,30.1758333
-93.3247222,35.5155556
-122.405,48.0402778
-151.8313889,59.7766667
-122.2916667,47.1855556
-155.2377778,19.4308333
-79.8369444,32.7630556
-111.8405556,33.3061111
-79.8369444,32.7630556
-97.7427778,30.2669444
-89.5180556,37.3058333
-73.3583333,41.1413889
-97.1327778,33.2147222
-111.8405556,33.3061111
-86.5108333,40.2794444
-82.3536111,36.3133333
-73.5636111,40.6911111
-87.4052778,37.9444444
-71.45,41.45
-105.1013889,40.1672222
-83.4058333,38.9488889
-119.2922222,34.2783333
-82.4013889,40.0580556
-80.125,26.2375
-79.8955556,40.8611111
-106.7777778,32.3122222
-81.1,32.0833333
-92.3619444,45.3069444
-71.0958333,42.325
-120.5047222,46.6022222
-112.0733333,33.4483333
-95.8241667,29.7855556
-83.6130556,42.2411111
-70.105,44.0313889
-122.8994444,47.0380556
-93.6541667,45.7558333
-76.2708333,43.2825
-84.2133333,39.3708333
-89.2555556,42.1269444
-85.3705556,36.7902778
-74.6080556,41.2097222
-112.1852778,33.5386111
-88.2247222,42.29
-157.8583333,21.3069444
-88.96,43.8441667
-71.6422222,41.3830556
-70.3716667,43.6769444
-84.4569444,39.1619444
-83.8888889,43.5944444
-116.9213889,32.8572222
-117.1563889,32.7152778
-122.155,37.725
-97.5566667,30.3405556
-120.5047222,46.6022222
-91.1127778,40.8075
-122.2008333,47.9791667
-94.2813889,39.0169444
-88.6327778,37.6841667
-71.45,41.45
-83.6875,43.0125
-122.2916667,47.1855556
-111.8336111,41.7355556
-89.1694444,44.8272222
-116.3736111,33.7222222
-82.1130556,28.0183333
-81.3794444,28.5380556
-93.1666667,44.8041667
-86.2638889,31.7163889
-84.3786111,33.9241667
-82.4505556,28.5555556
-80.5888889,28.0341667
-89.4011111,43.0730556
-87.7175,41.6252778
-119.6972222,34.4208333
-76.9161111,38.885
-73.9130556,41.9266667
-83.4327778,38.1838889
-108.0683333,38.7422222
-77.6158333,43.1547222
-87.6936111,39.3913889
-88.7502778,41.9294444
-74.6347222,41.7205556
-71.1816667,42.8744444
-118.0619444,36.6061111
-75.8775,41.8338889
-93.7327778,42.7316667
-86.5791667,30.4455556
-121.8363889,39.7286111
-97.7427778,30.2669444
-78.2447222,40.2152778
-89.4011111,43.0730556
-122.6452778,47.7361111
-111.6505556,35.1980556
-96.8,32.7833333
-87.9183333,41.7488889
-77.4091667,42.9825
-90.07,38.9030556
-112.0733333,33.4483333
-78.8505556,35.7325
-96.615,33.1975
-106.6505556,35.0844444
-97.0291667,33.165
-120.5386111,38.0683333
-112.0252778,41.1108333
-105.1905556,39.6536111
-119.2922222,34.2783333
-118.4722222,35.6180556
-87.8211111,42.5847222
-118.4244444,35.7547222
-111.3244444,34.2308333
-85.3905556,31.2230556
-95.9375,41.2586111
-110.9258333,32.2216667
-80.0366667,26.7052778
-90.3408333,30.5061111
-76.6933333,35.0308333
-86.3,32.3666667
-93.2008333,43.1536111
-122.4183333,37.775
-86.25,41.6833333
-75.3213889,44.7272222
-80.2708333,26.2708333
-91.0247222,29.9402778
-121.4933333,38.5816667
-82.4713889,37.2875
-91.0430556,41.4244444
-79.0416667,33.5508333
-77.2655556,38.9011111
-93.7358333,38.7627778
-82.5188889,37.4791667
-74.7344444,40.8711111
-73.9977778,40.9275
-122.9627778,46.6622222
-93.2425,44.6497222
-74.0125,40.8041667
-94.0336111,44.1733333
-75.4013889,39.9866667
-83.0302778,42.5802778
-70.3222222,43.5780556
-87.9063889,43.0388889
-119.7713889,36.7477778
-111.9086111,33.4147222
-93.2636111,44.98
-97.0325,47.9252778
-111.8219444,33.4222222
-95.7505556,30.2091667
-80.4936111,41.2330556
-116.58,34.0469444
-74.4175,40.7597222
-149.9002778,61.2180556
-86.7133333,36.3230556
-95.2619444,29.9986111
-95.2619444,29.9986111
-99.5072222,27.5061111
-103.2305556,44.0805556
-80.2019444,40.8094444
-82.9461111,39.6005556
-115.1363889,36.175
-115.1363889,36.175
-75.3419444,40.4416667
-118.2427778,34.0522222
-90.1977778,38.6272222
-117.0222222,32.7677778
-106.6505556,35.0844444
-85.5458333,38.05
-78.8786111,35.0525
-88.4036111,43.0608333
-97.4602778,32.6730556
-84.2808333,30.4380556
-84.4569444,39.1619444
-77.5638889,39.1155556
-80.1938889,25.7738889
-94.7405556,40.99
-122.6313889,47.5675
-91.8827778,39.1697222
-83.6277778,42.7919444
-84.1125,40.1447222
-94.1183333,36.3319444
-75.5247222,39.1580556
-88.2038889,41.6269444
-79.9405556,32.655
-79.8344444,42.2155556
-87.3397222,36.1772222
-97.3608333,35.0136111
-116.3741667,33.2558333
-84.7027778,40.9166667
-106.4863889,31.7586111
-90.3708333,38.7713889
-95.2294444,30.1022222
-90.1008333,30.4752778
-89.2902778,31.3269444
-110.9258333,32.2216667
-75.9783333,36.8527778
-78.3411111,42.0386111
-83.2966667,42.3833333
-112.5338889,46.0038889
-78.6388889,35.7719444
-78.4747222,36.0247222
-83.8088889,39.9241667
-80.6497222,41.0997222
-86.5313889,35.7572222
-91.4097222,39.9355556
-122.3694444,48.2413889
-94.7333333,38.9536111
-121.4933333,38.5816667
-83.15,42.6583333
-83.15,42.6583333
-93.5811111,30.1905556
-91.1602778,38.2080556
-95.68,37.4183333
-74.2911111,41.0052778
-104.9841667,39.7391667
-113.2994444,43.6366667
-117.8252778,33.7458333
-118.1494444,34.1161111
-114.6236111,32.7252778
-118.3080556,34.1808333
-105.0161111,39.6133333
-74.0780556,40.7280556
-94.0722222,39.0061111
